TELEFONO;OPERADORA;MONTO;ESTABLECIMIENTO;EMPRESA;FECHA_HORA
994008001;CLARO;199.22;ESTACION DE SERVICI;ADOBE;2024-07-31
998024291;Movistar;0.99;APPLE.COM/BILL;APPLE;2024-03-17
985770161;CLARO;733.53;Nike.com;ZOOM;2024-03-25
969301924;CLARO;9.99;APPLE.COM/BILL;APPLE;2024-07-18
969097371;CLARO;834.49;ALIS PARRILLADAS PI;SHOPIFY;2024-05-01
994093918;CLARO;9.47;UBR* PENDING.UBER.C;UBER;2024-03-16
990859388;CLARO;3.49;APPLE.COM/BILL;APPLE;2024-07-06
995909464;CLARO;20.85;UBER *TRIP;UBER;2024-01-13
995578339;Movistar;2.99;APPLE.COM/BILL;APPLE;2024-03-08
994421845;Movistar;7.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-08-05
999972950;Movistar;64.67;LA GUARDA WINE BAR;ZARA;2024-01-19
997400869;CLARO;399.17;AMZN Mktp US;STARPLUS;2024-04-05
987479543;CLARO;2.21;UBER *TRIP;UBER;2024-04-15
998128524;Movistar;8.00;UBER * PENDING;UBER;2024-08-04
992466273;CLARO;105.44;AMZN Mktp US;STARPLUS;2024-03-05
993852363;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-02-26
997628683;CLARO;72.51;HOTEL JW MARRIOTT /;HOSTGATOR;2024-05-30
995936663;CLARO;352.16;INTERHOSPITAL S.A.;STARPLUS;2024-08-08
984367513;CLARO;83.74;EPHIMERO;UBER;2024-06-12
983089037;CLARO;221.28;TREE HOUSE;HOSTGATOR;2024-01-09
986966326;CLARO;10.99;GOOGLE *YouTubePrem;GOOGLE;2024-06-09
995668888;CLARO;366.00;GO QUITO HOTEL;GOOGLE;2024-01-13
999887368;Movistar;;;;2024-07-25
998581646;Movistar;94.72;NINO GABRIELITO;ADOBE;2024-08-07
999241600;Movistar;183.50;ATTENZA DF ECUADOR ;ADOBE;2024-08-27
967860813;CLARO;10.85;UB *EATS ECUADOR;UBER;2024-07-04
995668888;CLARO;366.00;GO QUITO HOTEL;GOOGLE;2024-05-17
999887368;Movistar;;;;2024-04-14
996205622;CLARO;5.54;UBER* TRIP;UBER;2024-01-21
983501600;Movistar;10.86;UE *COSTA RICA;HOSTGATOR;2024-06-30
999696601;Movistar;69.93;AMZN Mktp US;STARPLUS;2024-01-19
990100148;CLARO;4.99;APPLE.COM/BILL;APPLE;2024-07-06
996895853;CLARO;63.21;RESTAURANT CERVECER;ZARA;2024-08-31
983884061;CLARO;2.80;UBER *TRIP;UBER;2024-02-21
979039747;CLARO;5.99;APPLE.COM/BILL;APPLE;2024-08-14
980246515;CLARO;14.98;UBER * PENDING;UBER;2024-01-16
997169268;Movistar;;;;2024-08-20
998727421;Movistar;15.33;UB *EATS ECUADOR;UBER;2024-04-09
986058622;CNT;2.92;UBR* PENDING.UBER.C;UBER;2024-07-06
988133912;CLARO;6.58;UBER * PENDING;UBER;2024-05-16
987226054;Movistar;118.95;KLM ECUADOR;ADOBE;2024-01-18
994093918;CLARO;12.75;UBER * PENDING;UBER;2024-04-24
998186042;Movistar;15.13;Amazon Prime;AMAZON;2024-01-03
998594838;CNT;115.00;MERCADO LIBRE KSA;STARPLUS;2024-03-08
987687188;Movistar;516.70;JETBLUE AIRWAYS;ZARA;2024-02-04
984591496;CLARO;2.99;GOOGLE *Google Stor;GOOGLE;2024-01-13
958922616;CLARO;129.60;RESTAURANTE 4 REGIO;ZARA;2024-07-13
999090647;CLARO;;;;2024-02-25
969407649;CLARO;185.00;GDIT USEMBASSY MRVF;GITHUB;2024-01-29
995373534;Movistar;80.00; Scala Shopping;SHOPIFY;2024-06-06
998587168;CNT;6.24;UBER *TRIP;UBER;2024-05-07
992715204;Movistar;0.99;APPLE.COM/BILL;APPLE;2024-04-29
986522443;CLARO;597.38;COPA;PAYPAL;2024-02-07
984397934;Movistar;58.02;RISTORANTE LUCCA S ;SHOPIFY;2024-01-17
981919150;Movistar;14.54;UBER *TRIP;UBER;2024-03-22
982995775;Movistar;15.99;UBER * PENDING;UBER;2024-01-17
992745410;CLARO;8.05;UBR* PENDING.UBER.C;UBER;2024-04-12
984576086;CLARO;9.38;UBER *TRIP;UBER;2024-02-11
967209100;CNT;126.67;PAYPAL *AIRBNB HMQ9;PAYPAL;2024-01-18
986450314;CLARO;115.90;AMZN Mktp US;STARPLUS;2024-02-24
999423157;Movistar;164.64;AMZN Mktp US;STARPLUS;2024-08-27
993718206;CLARO;60.00;SOHO SAS;SHOPIFY;2024-04-23
993350418;CLARO;69.13;ACORDE BAR;STARPLUS;2024-01-02
994427893;CLARO;65.35;RESTAURANTE 4 REGIO;ZARA;2024-08-26
987833379;Movistar;125.00;ATTENZA DF ECUADOR ;ADOBE;2024-06-27
999808020;Movistar;5.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-01-25
999703963;Movistar;6.99;APPLE.COM/BILL;APPLE;2024-02-29
983248810;CNT;2.99;APPLE.COM/BILL;APPLE;2024-08-29
992512824;Movistar;71.75;VENTO ROOF TOP;MICROSOFT;2024-07-24
995201676;CLARO;122.23;DUFRY SHARJAH FZC;ZARA;2024-01-27
993127003;CLARO;4.99;APPLE.COM BILL;APPLE;2024-02-21
984044625;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-05-10
984940217;Movistar;;;;2024-04-21
997610389;CLARO;1.00;PAYPAL;PAYPAL;2024-08-21
983831934;Movistar;13.20;TheLotter;HOSTGATOR;2024-06-26
983831934;Movistar;4.00;TheLotter;HOSTGATOR;2024-03-09
984650839;Movistar;2.07;UBR* PENDING.UBER.C;UBER;2024-04-20
991113780;Movistar;19.99;SEGPAY.COM *SKYLINE;SKYPE;2024-04-28
999826743;Movistar;97.15;ATTENZA DF ECUADOR ;ADOBE;2024-07-25
983853355;Movistar;10.18;UBER *TRIP;UBER;2024-05-17
993477952;CLARO;296.40;ALASKA AIRLI AS SNL;AIRBNB;2024-04-03
987429168;CNT;9.99;APPLE.COM BILL;APPLE;2024-03-18
996625270;CLARO;1.00;PAYPAL;PAYPAL;2024-05-07
996161380;CLARO;6.93;UBER *TRIP;UBER;2024-03-02
967379102;CLARO;59.74;ODISEA;GODADDY;2024-01-09
978843666;Movistar;66.41;AMZN Mktp US;STARPLUS;2024-05-05
984771016;CLARO;60.28;UVA NEGRA 180 SHOT ;MICROSOFT;2024-03-07
991830844;CLARO;130.00;RISTORANTE LUCCA S ;SHOPIFY;2024-02-23
999826743;Movistar;245.01;ATTENZA DF ECUADOR ;ADOBE;2024-07-03
995028384;Movistar;6.49;APPLE.COM/BILL;APPLE;2024-01-04
939974814;CLARO;1.58;UB *EATS ECUADOR;UBER;2024-07-22
983831934;Movistar;1.00;TheLotter;HOSTGATOR;2024-03-15
969809119;CLARO;2.99;UBR* PENDING.UBER.C;UBER;2024-02-24
988074654;CLARO;9.99;APPLE.COM/BILL;APPLE;2024-08-23
993888283;CLARO;10.00;SUNPASS OPERATIONS;UBER;2024-08-11
939540862;Movistar;10.99;GOOGLE *YouTubePrem;GOOGLE;2024-03-03
999528995;CLARO;6.99;APPLE.COM/BILL;APPLE;2024-05-17
998312500;CLARO;5.99;APPLE.COM/BILL;APPLE;2024-04-21
999937378;CLARO;1.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-01-08
999441702;CLARO;59.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-07-05
993209496;CLARO;89.99;SRI P2P;APPLE;2024-07-03
984585604;Movistar;20.00;CHATGPT SUBSCRIPTIO;HOSTGATOR;2024-02-23
958981509;Movistar;9.99;APPLE.COM/BILL;APPLE;2024-04-12
998128524;Movistar;8.66;UBER *TRIP;UBER;2024-06-07
987279069;Movistar;1.94;UBER * PENDING;UBER;2024-02-27
998644586;CLARO;75.17;KATARI CUMBAYA;HOSTGATOR;2024-01-03
969281208;CLARO;196.00;SALVAJE;APPLE;2024-05-17
995964141;Movistar;125.00;PAYPAL *FACEBOOK;PAYPAL;2024-01-19
993372320;Movistar;10.00;MIDJOURNEY INC.;MICROSOFT;2024-03-03
981421350;CLARO;15.13;Amazon Prime;AMAZON;2024-08-30
982250183;Movistar;15.94;UBR* PENDING.UBER.C;UBER;2024-06-01
985959169;Movistar;49.00;FACEBK HUBR2WK8D2;FACEBOOK;2024-07-22
998138671;CNT;1.00;PAYPAL;PAYPAL;2024-07-28
992203394;CLARO;61.77;AMZN Mktp US;STARPLUS;2024-05-05
983831934;Movistar;11.05;TheLotter;HOSTGATOR;2024-07-27
992074397;CLARO;79.20;AMZN Mktp US;STARPLUS;2024-04-23
999480381;CLARO;12.49;1 Month Member Subs;UBER;2024-07-25
999675280;CLARO;75.00;IBIS STYLES GUAYAQU;STARPLUS;2024-03-10
984436716;Movistar;2.99;APPLE.COM/BILL;APPLE;2024-05-09
999440200;CLARO;5.99;APPLE.COM/BILL;APPLE;2024-06-04
987557576;Movistar;46.00;AIRBNB * HMZYWE5HNY;AIRBNB;2024-01-09
969281208;CLARO;196.00;AFRICA;ZARA;2024-05-04
992522853;Movistar;20.00;ENA CORREDORES;CANVA;2024-03-24
984436716;Movistar;6.99;APPLE.COM/BILL;APPLE;2024-07-14
984436716;Movistar;1.99;APPLE.COM/BILL;APPLE;2024-07-26
984758952;Movistar;2.55;UBR* PENDING.UBER.C;UBER;2024-03-27
979043189;CLARO;6.75;UBER * PENDING;UBER;2024-01-08
967103033;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-08-06
995654835;Movistar;79.00;WWW.VIDEORECHT.NL;ADOBE;2024-04-13
998326348;CLARO;222.00;ATTENZA DF ECUADOR ;ADOBE;2024-01-30
987361825;Movistar;79.69;LENA;GOOGLE;2024-05-04
987356051;CLARO;2.41;UBR* PENDING.UBER.C;UBER;2024-01-29
993701798;CLARO;389.49;CLINICA DE ESPECIAL;ADOBE;2024-06-09
985817041;CLARO;0.99;APPLE.COM/BILL;APPLE;2024-06-29
959211839;CLARO;3333.83;Alibaba.com;AIRBNB;2024-07-12
984538018;Movistar;9.83;UBR* PENDING.UBER.C;UBER;2024-05-10
995634366;Movistar;19.99;APPLE.COM/BILL;APPLE;2024-07-24
991258955;CLARO;91.00;PMZ LOTERIA NACIONA;AMAZON;2024-03-06
988404682;CLARO;9.00;PAYPAL *SHOPIFY;PAYPAL;2024-05-30
995519440;Movistar;32.97;MICROSOFT*XBOX;MICROSOFT;2024-03-15
999701416;Movistar;10.99;NETFLIX.COM;NETFLIX;2024-03-26
998020696;CLARO;0.99;APPLE.COM BILL;APPLE;2024-04-21
981789734;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-01-03
984810839;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-07-26
983438671;Movistar;26.76;FACEBK *MHGUXW7PS2;FACEBOOK;2024-01-27
991131677;CLARO;76.54;AMZN Mktp US;STARPLUS;2024-08-18
979043189;CLARO;6.75;UBER * PENDING;UBER;2024-01-08
988133912;CLARO;6.72;UBER *TRIP HELP.UBE;UBER;2024-03-31
993180052;CLARO;87.93;AMZN Mktp US;STARPLUS;2024-04-08
986205799;CLARO;7.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-05-05
979503208;CLARO;80.45;PHD180;ADOBE;2024-05-24
979503208;CLARO;;;;2024-04-04
984910848;CLARO;39.00;PAYPAL *SHOPIFY;PAYPAL;2024-08-12
999429637;CLARO;15.99;APPLE.COM BILL;APPLE;2024-06-04
989547483;CLARO;61.60;COPA;PAYPAL;2024-06-23
986703360;CLARO;4.99;Google TOP GAMES IN;GOOGLE;2024-08-24
939133501;CLARO;249.67;LACOSTE.COM/US;STARPLUS;2024-06-04
939066730;CLARO;13.79;UBR* PENDING.UBER.C;UBER;2024-08-30
995367985;CLARO;12.46;UBER *TRIP;UBER;2024-05-09
981436878;CLARO;9.99;APPLE.COM/BILL;APPLE;2024-05-25
982250183;Movistar;10.09;UBR* PENDING.UBER.C;UBER;2024-06-19
987569139;Movistar;5.18;UBR* PENDING.UBER.C;UBER;2024-04-20
984692426;CLARO;4.56;UBR* PENDING.UBER.C;UBER;2024-08-02
979503208;CLARO;80.45;PHD180;ADOBE;2024-04-01
979503208;CLARO;;;;2024-08-28
986703360;CLARO;9.99;Google TOP GAMES IN;GOOGLE;2024-01-09
963090918;Movistar;82.79;STANZA PIANO BAR;STARPLUS;2024-05-18
998301779;Movistar;3.31;UBER * PENDING;UBER;2024-06-09
995534883;Movistar;2.70;Google Payment IE L;GOOGLE;2024-02-04
984680326;CLARO;93.75;ACTIVECAMPAIGN, INC;MICROSOFT;2024-03-24
958827958;Movistar;4.99;APPLE.COM/BILL;APPLE;2024-06-17
987432004;CLARO;0.99;APPLE.COM/BILL;APPLE;2024-01-29
999211106;CLARO;35.79;UBER * PENDING;UBER;2024-02-06
969996941;CLARO;52.35;Fiesta Night Club;UBER;2024-04-09
984283799;Movistar;125.19;SOCIEDAD ANONIMA;GODADDY;2024-05-29
994695258;CLARO;3.99;APPLE.COM/BILL;APPLE;2024-01-06
999778150;Movistar;32.09;RUELALA*MMQTNLPQNN;UBER;2024-08-07
982864355;CLARO;0.05;UBER *TRIP;UBER;2024-04-10
994160956;CLARO;0.99;APPLE.COM/BILL;APPLE;2024-01-31
963082878;Movistar;6.49;APPLE.COM/BILL;APPLE;2024-07-30
999026595;Movistar;6.49;Spotify P27F9732B9;Spotify;2024-01-22
999240036;CLARO;9.99;Google Storage;GOOGLE;2024-05-19
958982630;CLARO;5.49;APPLE.COM/BILL;APPLE;2024-08-11
991909582;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-02-04
996204000;CNT;12.99;APPLE.COM/BILL;APPLE;2024-08-29
999491651;CLARO;6.49;Spotify P27F974973;Spotify;2024-06-19
987545470;Movistar;295.45;AMZN MKTP US AMZN.C;STARPLUS;2024-08-07
984115751;Movistar;2.99;APPLE.COM/BILL;APPLE;2024-08-26
987569139;Movistar;4.37;UBR* PENDING.UBER.C;UBER;2024-08-16
997633762;CLARO;2.42;UBR* PENDING.UBER.C;UBER;2024-06-06
996204000;CNT;7.99;APPLE.COM/BILL;APPLE;2024-05-22
984947672;Movistar;16.95;APPLE.COM/BILL;APPLE;2024-01-05
984314932;Movistar;55.60;taobao.com;ADOBE;2024-08-19
991384579;CLARO;14.95;Garmin;AMAZON;2024-07-24
987354112;CLARO;1.99;APPLE.COM/BILL;APPLE;2024-01-06
987569139;Movistar;5.37;UBR* PENDING.UBER.C;UBER;2024-05-19
992044334;Movistar;1102.09;CHOSEN;MICROSOFT;2024-02-22
987757258;CLARO;60.00;LATERRAZA;ZARA;2024-07-14
987361825;Movistar;2.95;UBR* PENDING.UBER.C;UBER;2024-01-31
998277634;CLARO;65.34;RESTAURANTE 4 REGIO;ZARA;2024-07-21
995774226;Movistar;3.88;UBR* PENDING.UBER.C;UBER;2024-08-04
979632184;Movistar;279.99;AMZN Mktp US;STARPLUS;2024-04-06
979632184;Movistar;279.99;AMZN Mktp US;STARPLUS;2024-08-18
987272693;Movistar;6.68;PAYPAL *SOPORTEPRES;PAYPAL;2024-05-03
986084363;Movistar;250.00;FACEBK CW3SSVFHW2;FACEBOOK;2024-06-27
995539685;CLARO;12.99;APPLE.COM/BILL;APPLE;2024-07-08
982264735;CLARO;17.05;UB *EATS ECUADOR;UBER;2024-07-07
969000600;Movistar;2.89;UBER * PENDING;UBER;2024-04-11
983147201;Movistar;5.99;APPLE.COM/BILL;APPLE;2024-02-20
999496350;CLARO;118.84;AMZN Mktp US;STARPLUS;2024-06-19
960757614;CNT;0.49;APPLE.COM/BILL;APPLE;2024-01-05
984536136;CLARO;21.96;CVMaker.es 44356291;CANVA;2024-08-02
998626619;Movistar;90.00;Avianca.com;CANVA;2024-08-04
984276297;Movistar;0.99;APPLE.COM/BILL;APPLE;2024-04-15
983309544;Movistar;10.35;UBR* PENDING.UBER.C;UBER;2024-07-30
998281550;Movistar;9.00;PAYPAL *SHOPIFY;PAYPAL;2024-08-11
984562169;Movistar;357.18;WWW.BUPAESMAS.COM;UBER;2024-03-17
999236666;CLARO;;;;2024-08-22
987575577;Movistar;143.00;VIGESIMOCORTA;ZARA;2024-04-03
982422829;Movistar;13.20;UBR* PENDING.UBER.C;UBER;2024-02-18
994006219;CLARO;18.91;UBR* PENDING.UBER.C;UBER;2024-08-15
989641222;CLARO;82.39;EDREAMS PRIME;ZARA;2024-03-29
993273690;Movistar;6.57;UBER *TRIP;UBER;2024-03-04
990690820;CLARO;0.99;APPLE.COM BILL;APPLE;2024-03-27
995802172;CNT;0.99;APPLE.COM/BILL;APPLE;2024-03-19
983372311;CLARO;82.39;EDREAMS PRIME;ZARA;2024-08-08
984989666;Movistar;125.00;LA CELOSA;ZARA;2024-03-16
998188873;Movistar;9.49;APPLE.COM/BILL;APPLE;2024-06-23
959416320;CLARO;2.99;Google Metaverse La;GOOGLE;2024-08-16
994241906;CLARO;126.54;WWW.BUPAESMAS.COM;UBER;2024-01-27
979649515;CLARO;2.99;APPLE.COM BILL;APPLE;2024-02-02
982573155;CLARO;321.69;WWW.BUPAESMAS.COM;UBER;2024-08-02
992766666;Movistar;0.67;UBER *TRIP;UBER;2024-07-05
939066730;CLARO;13.58;UBR* PENDING.UBER.C;UBER;2024-06-07
998800707;CLARO;91.11;Booking.com BV;GITHUB;2024-05-23
981654285;CLARO;58.00;SIEMBRA;UBER;2024-04-24
998967352;Movistar;80.94;WWW.BUPAESMAS.COM;UBER;2024-05-04
960687908;CLARO;142.82;Amazon.de;AMAZON;2024-03-10
999210540;CLARO;274.42;MARRIOTT ORLANDO WO;ADOBE;2024-05-17
998967352;Movistar;129.22;WWW.BUPAESMAS.COM;UBER;2024-08-01
995813892;Movistar;79.96;WWW.BUPAESMAS.COM;UBER;2024-02-04
991129305;CLARO;100.00;VIGESIMOCORTA;ZARA;2024-05-04
994528985;CLARO;41.19;UBER * PENDING;UBER;2024-01-09
995396699;Movistar;9.99;APPLE.COM/BILL;APPLE;2024-07-04
987101941;CLARO;57.01;LA BIKINA;LinkedIn;2024-01-22
983347281;Movistar;5.49;APPLE.COM/BILL;APPLE;2024-05-26
998511910;CLARO;2250.00;FUNIBER;UBER;2024-08-08
999924004;Movistar;69.68;WWW.BUPAESMAS.COM;UBER;2024-03-07
999801365;Movistar;;;;2024-02-13
999815964;Movistar;595.40;WWW.BUPAESMAS.COM;UBER;2024-02-24
986382928;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-03-23
998511910;CLARO;167.99;FUNIBER;UBER;2024-05-28
994501343;CLARO;11.83;UBER * PENDING;UBER;2024-04-04
994783351;CLARO;143.64;WWW.BUPAESMAS.COM;UBER;2024-05-25
987040286;CLARO;3.52;UBR* PENDING.UBER.C;UBER;2024-01-17
984056319;Movistar;174.52;WWW.BUPAESMAS.COM;UBER;2024-07-22
963768527;Movistar;11.99;APPLE.COM/BILL;APPLE;2024-07-03
992226704;CLARO;5.88;UBR* PENDING.UBER.C;UBER;2024-07-11
995774226;Movistar;3.89;UBER *TRIP;UBER;2024-06-01
999451564;CLARO;135.99;WWW.BUPAESMAS.COM;UBER;2024-01-17
998046925;CLARO;319.12;WWW.BUPAESMAS.COM;UBER;2024-02-06
967804280;CLARO;224.74;WWW.BUPAESMAS.COM;UBER;2024-06-10
984044846;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-02-03
980009028;CLARO;8.37;Careem Networks FZ;ZARA;2024-06-11
963768527;Movistar;11.99;APPLE.COM/BILL;APPLE;2024-08-06
992840155;Movistar;51.34;AMZN Mktp US;STARPLUS;2024-03-04
967089679;Movistar;74.88;WWW.BUPAESMAS.COM;UBER;2024-02-15
993912619;Movistar;80.94;WWW.BUPAESMAS.COM;UBER;2024-02-18
989630718;Movistar;58.50;LA CASA DE LAS FLOR;CANVA;2024-03-20
993987154;CLARO;5.19;PAYPAL *SPOTIFY;PAYPAL;2024-01-22
999481430;Movistar;1.99;APPLE.COM/BILL;APPLE;2024-07-01
999806318;Movistar;168.05;ABEKA;ADOBE;2024-08-27
999633458;Movistar;10.00;PAYPAL *AMAZEHOLDIN;PAYPAL;2024-02-06
998289003;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-08-25
989907784;CLARO;14.91;UBER * PENDING;UBER;2024-06-13
988037629;CLARO;8.91;UB *EATS ECUADOR;UBER;2024-05-11
961617082;Movistar;16.99;PAYPAL *MICROSOFT;PAYPAL;2024-04-15
987356051;CLARO;2.05;UBR* PENDING.UBER.C;UBER;2024-08-30
991472325;CLARO;107.90;WWW.BUPAESMAS.COM;UBER;2024-01-18
990039213;CLARO;1.33;UBER *TRIP;UBER;2024-08-08
993852363;CLARO;10.99;APPLE.COM/BILL;APPLE;2024-02-02
985207026;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-06-28
999773286;Movistar;370.58;CANTINA LA 9;CANVA;2024-07-08
979219192;Movistar;0.99;APPLE.COM BILL;APPLE;2024-04-26
987279069;Movistar;2.02;UBER *TRIP;UBER;2024-04-23
984731380;Movistar;2.99;APPLE.COM/BILL;APPLE;2024-04-08
989907784;CLARO;8.99;UBER * PENDING;UBER;2024-02-14
987569139;Movistar;5.53;UBER *TRIP;UBER;2024-01-22
982525642;CLARO;42.41;UBER * PENDING;UBER;2024-07-04
999708724;CLARO;403.60;CANTINA LA 9;CANVA;2024-01-21
999708722;CLARO;;;;2024-02-02
962968778;Movistar;58.80;RESTAURANTE 4 REGIO;ZARA;2024-07-05
991864359;CLARO;11.30;UBR* PENDING.UBER.C;UBER;2024-08-16
995451070;CLARO;15.00;PP*Harvard Business;ZARA;2024-03-29
987070131;Movistar;24.59;UBR* PENDING.UBER.C;UBER;2024-02-23
997755917;CLARO;12.05;APPLE.COM/BILL;APPLE;2024-03-02
984488500;Movistar;1.99;APPLE.COM/BILL;APPLE;2024-07-14
991482338;CLARO;100.00;VIU - CANTO;CANVA;2024-08-10
992676331;CLARO;0.99;APPLE.COM/BILL;APPLE;2024-05-19
988953639;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-03-07
995664701;CLARO;164.79;Alibaba.com;AIRBNB;2024-08-05
999714012;Movistar;9.99;APPLE.COM/BILL;APPLE;2024-08-05
995523670;CNT;110.00;TRIP;STARPLUS;2024-01-01
995352771;Movistar;;;;2024-06-02
999548214;CLARO;60.00;STARLINK INTERNET K;FACEBOOK;2024-01-21
958981834;Movistar;6.49;Spotify P27F998175;Spotify;2024-05-20
987109815;CLARO;19.78;CASH.PRIVICOMPRAS;SHOPIFY;2024-04-23
984245562;Movistar;305.84;WWW.BUPAESMAS.COM;UBER;2024-01-17
991093437;CLARO;4.16;UBER *TRIP;UBER;2024-08-25
998341324;CLARO;11.18;UBR* PENDING.UBER.C;UBER;2024-02-25
969011138;CLARO;79.00;PAYPAL *POSHMARK;PAYPAL;2024-07-05
983730140;Movistar;6.49;APPLE.COM/BILL;APPLE;2024-08-18
982732647;Movistar;5.40;GOOGLE*GSUITE CIDME;GOOGLE;2024-08-07
960939030;CNT;0.99;APPLE.COM/BILL;APPLE;2024-07-15
984868083;Movistar;9.83;UBR* PENDING.UBER.C;UBER;2024-08-22
995667200;Movistar;40.57;UBER * PENDING;UBER;2024-08-05
992741263;Movistar;1.99;APPLE.COM/BILL;APPLE;2024-07-05
991683322;CLARO;6.99;PLAYSTATION NETWORK;AIRBNB;2024-03-14
984663234;Movistar;2.99;GOOGLE *Google Stor;GOOGLE;2024-03-19
969011138;CLARO;93.06;PAYPAL *POSHMARK;PAYPAL;2024-06-13
983730140;Movistar;2.99;APPLE.COM/BILL;APPLE;2024-02-20
995523670;CNT;110.00;TRIP;STARPLUS;2024-08-11
995352771;Movistar;;;;2024-07-04
999330966;CLARO;185.36;WWW.BUPAESMAS.COM;UBER;2024-01-09
981683537;CLARO;26.21;UB *EATS ECUADOR;UBER;2024-06-06
987102281;Movistar;5.99;APPLE.COM/BILL;APPLE;2024-08-22
990842817;CLARO;197.24;WWW.BUPAESMAS.COM;UBER;2024-06-16
987040286;CLARO;1.67;UBR* PENDING.UBER.C;UBER;2024-06-02
999056803;CLARO;30.00;APLUS.NET;STARPLUS;2024-05-29
998562651;Movistar;101.19;WWW.BUPAESMAS.COM;UBER;2024-08-05
962831762;Movistar;60.00;STARLINK INTERNET K;FACEBOOK;2024-07-22
997938516;CLARO;95.83;WWW.BUPAESMAS.COM;UBER;2024-05-04
995601373;CLARO;70.00;SOCIEDAD ANONIMA;GODADDY;2024-01-24
994959888;CLARO;;;;2024-02-23
982651172;CLARO;1.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-08-13
988226550;CLARO;1.36;FACEBK *HT5MKUPE32;FACEBOOK;2024-08-14
999793994;Movistar;23.99;APPLE.COM/BILL;APPLE;2024-05-15
967910682;CLARO;3.49;APPLE.COM/BILL;APPLE;2024-02-21
987464668;Movistar;260.84;INFOAGRO SYSTEM SL;SKYPE;2024-08-16
994753701;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-07-02
984758952;Movistar;3.51;UBR* PENDING.UBER.C;UBER;2024-01-07
983713157;CLARO;6.20;UBR* PENDING.UBER.C;UBER;2024-02-20
998748579;Movistar;12.59;STAR PLUS;STARPLUS;2024-04-15
969286717;CLARO;122.00;LA CASA DE LAS FLOR;CANVA;2024-01-01
996891483;CNT;191.01;WWW.BUPAESMAS.COM;UBER;2024-07-17
984661500;Movistar;1.99;MICROSOFT*MICROSOFT;MICROSOFT;2024-05-03
991720950;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-07-10
992434441;CLARO;5.01;UBR* PENDING.UBER.C;UBER;2024-07-23
998925827;CLARO;0.45;UBR* PENDING.UBER.C;UBER;2024-07-01
998925827;CLARO;4.85;UBR* PENDING.UBER.C;UBER;2024-06-18
999381522;CLARO;6.49;APPLE.COM/BILL;APPLE;2024-03-15
984059919;Movistar;327.60;FLYWIRE*ADEN;ADOBE;2024-07-23
993984460;CLARO;2.99;APPLE.COM/BILL;APPLE;2024-05-27
997457256;CLARO;7.99;APPLE.COM/BILL;APPLE;2024-02-07
960692083;CNT;3.99;STEAMGAMES.COM 4259;ZARA;2024-02-20
995915256;Movistar;3.99;PAYPAL *STEAM GAMES;PAYPAL;2024-05-08
999446786;CLARO;167.21;WWW.BUPAESMAS.COM;UBER;2024-04-08
963569334;Movistar;3.99;WL *Steam Purchase;HOSTGATOR;2024-08-21
982422829;Movistar;13.43;UBER *TRIP;UBER;2024-04-30
983433964;Movistar;4.48;UBR* PENDING.UBER.C;UBER;2024-02-17
996957724;CLARO;10.99;GOOGLE *YouTube;GOOGLE;2024-01-02
997457256;CLARO;12.90;APPLE.COM/BILL;APPLE;2024-02-24
939052429;CLARO;6.99;APPLE.COM/BILL;APPLE;2024-03-06
995612211;Movistar;356.07;PROGRESSIVE INS;LinkedIn;2024-03-01
998225786;Movistar;103.40;WWW.BUPAESMAS.COM;UBER;2024-05-10
998009820;Movistar;77.33;WWW.BUPAESMAS.COM;UBER;2024-07-23
984583256;CLARO;302.25;HOSPITAL METROPOLIT;HOSTGATOR;2024-08-04
979008359;CLARO;171.95;WWW.BUPAESMAS.COM;UBER;2024-03-31
987656019;CLARO;88.43;HOTEL FINLANDIA REC;HOSTGATOR;2024-06-30
998540380;CLARO;;;;2024-05-28
939066730;CLARO;13.60;UBER *TRIP;UBER;2024-08-19
988233040;CLARO;24.99;gotinder.com/help;UBER;2024-04-11
998191319;Movistar;50.00; Guayaquil;PAYPAL;2024-07-12
987656019;CLARO;147.90;HOTEL FINLANDIA REC;HOSTGATOR;2024-07-16
998540380;CLARO;;;;2024-06-27
988904658;CLARO;79.01;WWW.BUPAESMAS.COM;UBER;2024-05-08
984532780;CLARO;140.40;WWW.BUPAESMAS.COM;UBER;2024-08-27
999053940;CLARO;190.20;WWW.BUPAESMAS.COM;UBER;2024-07-28
